Date,Beginning Inventory (ml),Demand (ml),Arrivals (ml),Ending Inventory (ml),Lost Volume (ml),Order Quantity (ml),Outstanding Inventory (ml),Inventory Position (ml),Bar Name,Brand Name,Par Level (ml),Stockout
2023-10-24,5664.58,0.0,0.0,5664.58,0.0,0.0,0.0,5664.58,Johnson's Bar,Malibu,501.4380352124585,False
2023-10-25,5664.58,187.49,0.0,5477.09,0.0,0.0,0.0,5477.09,Johnson's Bar,Malibu,501.4380352124585,False
2023-10-26,5477.09,0.0,0.0,5477.09,0.0,0.0,0.0,5477.09,Johnson's Bar,Malibu,501.4380352124585,False
2023-10-27,5477.09,0.0,0.0,5477.09,0.0,0.0,0.0,5477.09,Johnson's Bar,Malibu,501.4380352124585,False
2023-10-28,5477.09,0.0,0.0,5477.09,0.0,0.0,0.0,5477.09,Johnson's Bar,Malibu,501.4380352124585,False
2023-10-29,5477.09,0.0,0.0,5477.09,0.0,0.0,0.0,5477.09,Johnson's Bar,Malibu,501.4380352124585,False
2023-10-30,5477.09,0.0,0.0,5477.09,0.0,0.0,0.0,5477.09,Johnson's Bar,Malibu,501.4380352124585,False
2023-10-31,5477.09,0.0,0.0,5477.09,0.0,0.0,0.0,5477.09,Johnson's Bar,Malibu,501.4380352124585,False
2023-11-01,5477.09,0.0,0.0,5477.09,0.0,0.0,0.0,5477.09,Johnson's Bar,Malibu,501.4380352124585,False
2023-11-02,5477.09,0.0,0.0,5477.09,0.0,0.0,0.0,5477.09,Johnson's Bar,Malibu,501.4380352124585,False
2023-11-03,5477.09,0.0,0.0,5477.09,0.0,0.0,0.0,5477.09,Johnson's Bar,Malibu,501.4380352124585,False
2023-11-04,5477.09,0.0,0.0,5477.09,0.0,0.0,0.0,5477.09,Johnson's Bar,Malibu,501.4380352124585,False
2023-11-05,5477.09,286.83,0.0,5190.26,0.0,0.0,0.0,5190.26,Johnson's Bar,Malibu,501.4380352124585,False
2023-11-06,5190.26,433.24,0.0,4757.02,0.0,0.0,0.0,4757.02,Johnson's Bar,Malibu,501.4380352124585,False
2023-11-07,4757.02,0.0,0.0,4757.02,0.0,0.0,0.0,4757.02,Johnson's Bar,Malibu,501.4380352124585,False
2023-11-08,4757.02,0.0,0.0,4757.02,0.0,0.0,0.0,4757.02,Johnson's Bar,Malibu,501.4380352124585,False
2023-11-09,4757.02,0.0,0.0,4757.02,0.0,0.0,0.0,4757.02,Johnson's Bar,Malibu,501.4380352124585,False
2023-11-10,4757.02,0.0,0.0,4757.02,0.0,0.0,0.0,4757.02,Johnson's Bar,Malibu,501.4380352124585,False
2023-11-11,4757.02,575.52,0.0,4181.5,0.0,0.0,0.0,4181.5,Johnson's Bar,Malibu,501.4380352124585,False
2023-11-12,4181.5,445.17,0.0,3736.33,0.0,0.0,0.0,3736.33,Johnson's Bar,Malibu,501.4380352124585,False
2023-11-13,3736.33,0.0,0.0,3736.33,0.0,0.0,0.0,3736.33,Johnson's Bar,Malibu,501.4380352124585,False
2023-11-14,3736.33,0.0,0.0,3736.33,0.0,0.0,0.0,3736.33,Johnson's Bar,Malibu,501.4380352124585,False
2023-11-15,3736.33,409.56,0.0,3326.77,0.0,0.0,0.0,3326.77,Johnson's Bar,Malibu,501.4380352124585,False
2023-11-16,3326.77,0.0,0.0,3326.77,0.0,0.0,0.0,3326.77,Johnson's Bar,Malibu,501.4380352124585,False
2023-11-17,3326.77,0.0,0.0,3326.77,0.0,0.0,0.0,3326.77,Johnson's Bar,Malibu,501.4380352124585,False
2023-11-18,3326.77,0.0,0.0,3326.77,0.0,0.0,0.0,3326.77,Johnson's Bar,Malibu,501.4380352124585,False
2023-11-19,3326.77,0.0,0.0,3326.77,0.0,0.0,0.0,3326.77,Johnson's Bar,Malibu,501.4380352124585,False
2023-11-20,3326.77,389.06,0.0,2937.71,0.0,0.0,0.0,2937.71,Johnson's Bar,Malibu,501.4380352124585,False
2023-11-21,2937.71,0.0,0.0,2937.71,0.0,0.0,0.0,2937.71,Johnson's Bar,Malibu,501.4380352124585,False
2023-11-22,2937.71,0.0,0.0,2937.71,0.0,0.0,0.0,2937.71,Johnson's Bar,Malibu,501.4380352124585,False
2023-11-23,2937.71,0.0,0.0,2937.71,0.0,0.0,0.0,2937.71,Johnson's Bar,Malibu,501.4380352124585,False
2023-11-24,2937.71,484.24,0.0,2453.4700000000003,0.0,0.0,0.0,2453.4700000000003,Johnson's Bar,Malibu,501.4380352124585,False
2023-11-25,2453.4700000000003,0.0,0.0,2453.4700000000003,0.0,0.0,0.0,2453.4700000000003,Johnson's Bar,Malibu,501.4380352124585,False
2023-11-26,2453.4700000000003,0.0,0.0,2453.4700000000003,0.0,0.0,0.0,2453.4700000000003,Johnson's Bar,Malibu,501.4380352124585,False
2023-11-27,2453.4700000000003,0.0,0.0,2453.4700000000003,0.0,0.0,0.0,2453.4700000000003,Johnson's Bar,Malibu,501.4380352124585,False
2023-11-28,2453.4700000000003,0.0,0.0,2453.4700000000003,0.0,0.0,0.0,2453.4700000000003,Johnson's Bar,Malibu,501.4380352124585,False
2023-11-29,2453.4700000000003,0.0,0.0,2453.4700000000003,0.0,0.0,0.0,2453.4700000000003,Johnson's Bar,Malibu,501.4380352124585,False
2023-11-30,2453.4700000000003,0.0,0.0,2453.4700000000003,0.0,0.0,0.0,2453.4700000000003,Johnson's Bar,Malibu,501.4380352124585,False
2023-12-01,2453.4700000000003,0.0,0.0,2453.4700000000003,0.0,0.0,0.0,2453.4700000000003,Johnson's Bar,Malibu,501.4380352124585,False
2023-12-02,2453.4700000000003,0.0,0.0,2453.4700000000003,0.0,0.0,0.0,2453.4700000000003,Johnson's Bar,Malibu,501.4380352124585,False
2023-12-03,2453.4700000000003,0.0,0.0,2453.4700000000003,0.0,0.0,0.0,2453.4700000000003,Johnson's Bar,Malibu,501.4380352124585,False
2023-12-04,2453.4700000000003,433.68,0.0,2019.7900000000002,0.0,0.0,0.0,2019.7900000000002,Johnson's Bar,Malibu,501.4380352124585,False
2023-12-05,2019.7900000000002,0.0,0.0,2019.7900000000002,0.0,0.0,0.0,2019.7900000000002,Johnson's Bar,Malibu,501.4380352124585,False
2023-12-06,2019.7900000000002,492.64,0.0,1527.15,0.0,0.0,0.0,1527.15,Johnson's Bar,Malibu,501.4380352124585,False
2023-12-07,1527.15,0.0,0.0,1527.15,0.0,0.0,0.0,1527.15,Johnson's Bar,Malibu,501.4380352124585,False
2023-12-08,1527.15,0.0,0.0,1527.15,0.0,0.0,0.0,1527.15,Johnson's Bar,Malibu,501.4380352124585,False
2023-12-09,1527.15,0.0,0.0,1527.15,0.0,0.0,0.0,1527.15,Johnson's Bar,Malibu,501.4380352124585,False
2023-12-10,1527.15,0.0,0.0,1527.15,0.0,0.0,0.0,1527.15,Johnson's Bar,Malibu,501.4380352124585,False
2023-12-11,1527.15,0.0,0.0,1527.15,0.0,0.0,0.0,1527.15,Johnson's Bar,Malibu,501.4380352124585,False
2023-12-12,1527.15,0.0,0.0,1527.15,0.0,0.0,0.0,1527.15,Johnson's Bar,Malibu,501.4380352124585,False
2023-12-13,1527.15,0.0,0.0,1527.15,0.0,0.0,0.0,1527.15,Johnson's Bar,Malibu,501.4380352124585,False
2023-12-14,1527.15,530.8,0.0,996.3500000000001,0.0,0.0,0.0,996.3500000000001,Johnson's Bar,Malibu,501.4380352124585,False
2023-12-15,996.3500000000001,0.0,0.0,996.3500000000001,0.0,0.0,0.0,996.3500000000001,Johnson's Bar,Malibu,501.4380352124585,False
2023-12-16,996.3500000000001,0.0,0.0,996.3500000000001,0.0,0.0,0.0,996.3500000000001,Johnson's Bar,Malibu,501.4380352124585,False
2023-12-17,996.3500000000001,204.13,0.0,792.2200000000001,0.0,0.0,0.0,792.2200000000001,Johnson's Bar,Malibu,501.4380352124585,False
2023-12-18,792.2200000000001,0.0,0.0,792.2200000000001,0.0,0.0,0.0,792.2200000000001,Johnson's Bar,Malibu,501.4380352124585,False
2023-12-19,792.2200000000001,0.0,0.0,792.2200000000001,0.0,0.0,0.0,792.2200000000001,Johnson's Bar,Malibu,501.4380352124585,False
2023-12-20,792.2200000000001,174.28,0.0,617.9400000000002,0.0,0.0,0.0,617.9400000000002,Johnson's Bar,Malibu,501.4380352124585,False
2023-12-21,617.9400000000002,0.0,0.0,617.9400000000002,0.0,0.0,0.0,617.9400000000002,Johnson's Bar,Malibu,501.4380352124585,False
2023-12-22,617.9400000000002,395.06,0.0,222.88000000000017,0.0,278.5580352124583,0.0,222.88000000000017,Johnson's Bar,Malibu,501.4380352124585,False
2023-12-23,222.88000000000017,236.15,0.0,0.0,13.26999999999984,222.88000000000017,278.5580352124583,278.5580352124583,Johnson's Bar,Malibu,501.4380352124585,True
2023-12-24,278.5580352124583,0.0,278.5580352124583,278.5580352124583,0.0,0.0,222.88000000000017,501.4380352124585,Johnson's Bar,Malibu,501.4380352124585,False
2023-12-25,501.4380352124585,0.0,222.88000000000017,501.4380352124585,0.0,0.0,0.0,501.4380352124585,Johnson's Bar,Malibu,501.4380352124585,False
2023-12-26,501.4380352124585,0.0,0.0,501.4380352124585,0.0,0.0,0.0,501.4380352124585,Johnson's Bar,Malibu,501.4380352124585,False
2023-12-27,501.4380352124585,0.0,0.0,501.4380352124585,0.0,0.0,0.0,501.4380352124585,Johnson's Bar,Malibu,501.4380352124585,False
2023-12-28,501.4380352124585,0.0,0.0,501.4380352124585,0.0,0.0,0.0,501.4380352124585,Johnson's Bar,Malibu,501.4380352124585,False
2023-12-29,501.4380352124585,0.0,0.0,501.4380352124585,0.0,0.0,0.0,501.4380352124585,Johnson's Bar,Malibu,501.4380352124585,False
2023-12-30,501.4380352124585,0.0,0.0,501.4380352124585,0.0,0.0,0.0,501.4380352124585,Johnson's Bar,Malibu,501.4380352124585,False
2023-12-31,501.4380352124585,0.0,0.0,501.4380352124585,0.0,0.0,0.0,501.4380352124585,Johnson's Bar,Malibu,501.4380352124585,False
2024-01-01,501.4380352124585,278.16,0.0,223.27803521245846,0.0,278.16,0.0,223.27803521245846,Johnson's Bar,Malibu,501.4380352124585,False
2023-10-20,565.87,123.44,0.0,442.43,0.0,0.0,0.0,442.43,Johnson's Bar,Miller,409.9860658571896,False
2023-10-21,442.43,0.0,0.0,442.43,0.0,0.0,0.0,442.43,Johnson's Bar,Miller,409.9860658571896,False
2023-10-22,442.43,0.0,0.0,442.43,0.0,0.0,0.0,442.43,Johnson's Bar,Miller,409.9860658571896,False
2023-10-23,442.43,304.07,0.0,138.36,0.0,271.6260658571896,0.0,138.36,Johnson's Bar,Miller,409.9860658571896,False
2023-10-24,138.36,0.0,0.0,138.36,0.0,0.0,271.6260658571896,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-10-25,409.9860658571896,0.0,271.6260658571896,409.9860658571896,0.0,0.0,0.0,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-10-26,409.9860658571896,0.0,0.0,409.9860658571896,0.0,0.0,0.0,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-10-27,409.9860658571896,540.8,0.0,0.0,130.81393414281035,409.9860658571896,0.0,0.0,Johnson's Bar,Miller,409.9860658571896,True
2023-10-28,0.0,0.0,0.0,0.0,0.0,0.0,409.9860658571896,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,True
2023-10-29,409.9860658571896,0.0,409.9860658571896,409.9860658571896,0.0,0.0,0.0,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-10-30,409.9860658571896,0.0,0.0,409.9860658571896,0.0,0.0,0.0,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-10-31,409.9860658571896,0.0,0.0,409.9860658571896,0.0,0.0,0.0,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-11-01,409.9860658571896,0.0,0.0,409.9860658571896,0.0,0.0,0.0,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-11-02,409.9860658571896,510.5,0.0,0.0,100.5139341428104,409.9860658571896,0.0,0.0,Johnson's Bar,Miller,409.9860658571896,True
2023-11-03,0.0,0.0,0.0,0.0,0.0,0.0,409.9860658571896,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,True
2023-11-04,409.9860658571896,0.0,409.9860658571896,409.9860658571896,0.0,0.0,0.0,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-11-05,409.9860658571896,0.0,0.0,409.9860658571896,0.0,0.0,0.0,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-11-06,409.9860658571896,0.0,0.0,409.9860658571896,0.0,0.0,0.0,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-11-07,409.9860658571896,139.61,0.0,270.3760658571896,0.0,139.61,0.0,270.3760658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-11-08,270.3760658571896,296.27,0.0,0.0,25.893934142810394,270.3760658571896,139.61,139.61,Johnson's Bar,Miller,409.9860658571896,True
2023-11-09,139.61,0.0,139.61,139.61,0.0,0.0,270.3760658571896,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-11-10,409.9860658571896,0.0,270.3760658571896,409.9860658571896,0.0,0.0,0.0,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-11-11,409.9860658571896,0.0,0.0,409.9860658571896,0.0,0.0,0.0,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-11-12,409.9860658571896,0.0,0.0,409.9860658571896,0.0,0.0,0.0,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-11-13,409.9860658571896,0.0,0.0,409.9860658571896,0.0,0.0,0.0,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-11-14,409.9860658571896,0.0,0.0,409.9860658571896,0.0,0.0,0.0,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-11-15,409.9860658571896,0.0,0.0,409.9860658571896,0.0,0.0,0.0,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-11-16,409.9860658571896,282.75,0.0,127.2360658571896,0.0,282.75,0.0,127.2360658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-11-17,127.2360658571896,0.0,0.0,127.2360658571896,0.0,0.0,282.75,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-11-18,409.9860658571896,0.0,282.75,409.9860658571896,0.0,0.0,0.0,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-11-19,409.9860658571896,178.56,0.0,231.4260658571896,0.0,178.56,0.0,231.4260658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-11-20,231.4260658571896,0.0,0.0,231.4260658571896,0.0,0.0,178.56,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-11-21,409.9860658571896,0.0,178.56,409.9860658571896,0.0,0.0,0.0,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-11-22,409.9860658571896,0.0,0.0,409.9860658571896,0.0,0.0,0.0,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-11-23,409.9860658571896,0.0,0.0,409.9860658571896,0.0,0.0,0.0,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-11-24,409.9860658571896,590.85,0.0,0.0,180.86393414281042,409.9860658571896,0.0,0.0,Johnson's Bar,Miller,409.9860658571896,True
2023-11-25,0.0,0.0,0.0,0.0,0.0,0.0,409.9860658571896,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,True
2023-11-26,409.9860658571896,374.61,409.9860658571896,35.37606585718959,0.0,374.61,0.0,35.37606585718959,Johnson's Bar,Miller,409.9860658571896,False
2023-11-27,35.37606585718959,0.0,0.0,35.37606585718959,0.0,0.0,374.61,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-11-28,409.9860658571896,363.94,374.61,46.0460658571896,0.0,363.94,0.0,46.0460658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-11-29,46.0460658571896,0.0,0.0,46.0460658571896,0.0,0.0,363.94,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-11-30,409.9860658571896,0.0,363.94,409.9860658571896,0.0,0.0,0.0,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-12-01,409.9860658571896,0.0,0.0,409.9860658571896,0.0,0.0,0.0,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-12-02,409.9860658571896,0.0,0.0,409.9860658571896,0.0,0.0,0.0,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-12-03,409.9860658571896,0.0,0.0,409.9860658571896,0.0,0.0,0.0,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-12-04,409.9860658571896,0.0,0.0,409.9860658571896,0.0,0.0,0.0,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-12-05,409.9860658571896,367.63,0.0,42.356065857189606,0.0,367.63,0.0,42.356065857189606,Johnson's Bar,Miller,409.9860658571896,False
2023-12-06,42.356065857189606,0.0,0.0,42.356065857189606,0.0,0.0,367.63,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-12-07,409.9860658571896,0.0,367.63,409.9860658571896,0.0,0.0,0.0,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-12-08,409.9860658571896,0.0,0.0,409.9860658571896,0.0,0.0,0.0,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-12-09,409.9860658571896,0.0,0.0,409.9860658571896,0.0,0.0,0.0,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-12-10,409.9860658571896,0.0,0.0,409.9860658571896,0.0,0.0,0.0,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-12-11,409.9860658571896,519.95,0.0,0.0,109.96393414281044,409.9860658571896,0.0,0.0,Johnson's Bar,Miller,409.9860658571896,True
2023-12-12,0.0,0.0,0.0,0.0,0.0,0.0,409.9860658571896,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,True
2023-12-13,409.9860658571896,52.81,409.9860658571896,357.1760658571896,0.0,52.81,0.0,357.1760658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-12-14,357.1760658571896,0.0,0.0,357.1760658571896,0.0,0.0,52.81,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-12-15,409.9860658571896,0.0,52.81,409.9860658571896,0.0,0.0,0.0,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-12-16,409.9860658571896,0.0,0.0,409.9860658571896,0.0,0.0,0.0,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-12-17,409.9860658571896,0.0,0.0,409.9860658571896,0.0,0.0,0.0,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-12-18,409.9860658571896,0.0,0.0,409.9860658571896,0.0,0.0,0.0,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-12-19,409.9860658571896,0.0,0.0,409.9860658571896,0.0,0.0,0.0,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-12-20,409.9860658571896,0.0,0.0,409.9860658571896,0.0,0.0,0.0,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-12-21,409.9860658571896,0.0,0.0,409.9860658571896,0.0,0.0,0.0,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-12-22,409.9860658571896,0.0,0.0,409.9860658571896,0.0,0.0,0.0,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-12-23,409.9860658571896,0.0,0.0,409.9860658571896,0.0,0.0,0.0,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-12-24,409.9860658571896,0.0,0.0,409.9860658571896,0.0,0.0,0.0,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-12-25,409.9860658571896,0.0,0.0,409.9860658571896,0.0,0.0,0.0,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-12-26,409.9860658571896,0.0,0.0,409.9860658571896,0.0,0.0,0.0,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-12-27,409.9860658571896,0.0,0.0,409.9860658571896,0.0,0.0,0.0,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-12-28,409.9860658571896,0.0,0.0,409.9860658571896,0.0,0.0,0.0,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-12-29,409.9860658571896,0.0,0.0,409.9860658571896,0.0,0.0,0.0,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-12-30,409.9860658571896,0.0,0.0,409.9860658571896,0.0,0.0,0.0,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-12-31,409.9860658571896,0.0,0.0,409.9860658571896,0.0,0.0,0.0,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,False
2024-01-01,409.9860658571896,0.0,0.0,409.9860658571896,0.0,0.0,0.0,409.9860658571896,Johnson's Bar,Miller,409.9860658571896,False
2023-10-20,2056.94,226.17,0.0,1830.77,0.0,0.0,0.0,1830.77,Smith's Bar,Absolut,552.3826719833628,False
2023-10-21,1830.77,228.72,0.0,1602.05,0.0,0.0,0.0,1602.05,Smith's Bar,Absolut,552.3826719833628,False
2023-10-22,1602.05,0.0,0.0,1602.05,0.0,0.0,0.0,1602.05,Smith's Bar,Absolut,552.3826719833628,False
2023-10-23,1602.05,158.54,0.0,1443.51,0.0,0.0,0.0,1443.51,Smith's Bar,Absolut,552.3826719833628,False
2023-10-24,1443.51,0.0,0.0,1443.51,0.0,0.0,0.0,1443.51,Smith's Bar,Absolut,552.3826719833628,False
2023-10-25,1443.51,403.13,0.0,1040.38,0.0,0.0,0.0,1040.38,Smith's Bar,Absolut,552.3826719833628,False
2023-10-26,1040.38,0.0,0.0,1040.38,0.0,0.0,0.0,1040.38,Smith's Bar,Absolut,552.3826719833628,False
2023-10-27,1040.38,0.0,0.0,1040.38,0.0,0.0,0.0,1040.38,Smith's Bar,Absolut,552.3826719833628,False
2023-10-28,1040.38,0.0,0.0,1040.38,0.0,0.0,0.0,1040.38,Smith's Bar,Absolut,552.3826719833628,False
2023-10-29,1040.38,0.0,0.0,1040.38,0.0,0.0,0.0,1040.38,Smith's Bar,Absolut,552.3826719833628,False
2023-10-30,1040.38,0.0,0.0,1040.38,0.0,0.0,0.0,1040.38,Smith's Bar,Absolut,552.3826719833628,False
2023-10-31,1040.38,371.68,0.0,668.7,0.0,0.0,0.0,668.7,Smith's Bar,Absolut,552.3826719833628,False
2023-11-01,668.7,0.0,0.0,668.7,0.0,0.0,0.0,668.7,Smith's Bar,Absolut,552.3826719833628,False
2023-11-02,668.7,280.97,0.0,387.73,0.0,164.65267198336278,0.0,387.73,Smith's Bar,Absolut,552.3826719833628,False
2023-11-03,387.73,212.94,0.0,174.79000000000002,0.0,212.94,164.65267198336278,339.4426719833628,Smith's Bar,Absolut,552.3826719833628,False
2023-11-04,339.4426719833628,0.0,164.65267198336278,339.4426719833628,0.0,0.0,212.94,552.3826719833628,Smith's Bar,Absolut,552.3826719833628,False
2023-11-05,552.3826719833628,160.64,212.94,391.7426719833628,0.0,160.64,0.0,391.7426719833628,Smith's Bar,Absolut,552.3826719833628,False
2023-11-06,391.7426719833628,157.02,0.0,234.7226719833628,0.0,157.01999999999998,160.64,395.3626719833628,Smith's Bar,Absolut,552.3826719833628,False
2023-11-07,395.3626719833628,210.08,160.64,185.2826719833628,0.0,210.08000000000004,157.01999999999998,342.30267198336276,Smith's Bar,Absolut,552.3826719833628,False
2023-11-08,342.30267198336276,0.0,157.01999999999998,342.30267198336276,0.0,0.0,210.08000000000004,552.3826719833628,Smith's Bar,Absolut,552.3826719833628,False
2023-11-09,552.3826719833628,0.0,210.08000000000004,552.3826719833628,0.0,0.0,0.0,552.3826719833628,Smith's Bar,Absolut,552.3826719833628,False
2023-11-10,552.3826719833628,0.0,0.0,552.3826719833628,0.0,0.0,0.0,552.3826719833628,Smith's Bar,Absolut,552.3826719833628,False
2023-11-11,552.3826719833628,491.48,0.0,60.90267198336278,0.0,491.48,0.0,60.90267198336278,Smith's Bar,Absolut,552.3826719833628,False
2023-11-12,60.90267198336278,156.61,0.0,0.0,95.70732801663723,60.90267198336278,491.48,491.48,Smith's Bar,Absolut,552.3826719833628,True
2023-11-13,491.48,0.0,491.48,491.48,0.0,0.0,60.90267198336278,552.3826719833628,Smith's Bar,Absolut,552.3826719833628,False
2023-11-14,552.3826719833628,462.35,60.90267198336278,90.03267198336277,0.0,462.35,0.0,90.03267198336277,Smith's Bar,Absolut,552.3826719833628,False
2023-11-15,90.03267198336277,0.0,0.0,90.03267198336277,0.0,0.0,462.35,552.3826719833628,Smith's Bar,Absolut,552.3826719833628,False
2023-11-16,552.3826719833628,0.0,462.35,552.3826719833628,0.0,0.0,0.0,552.3826719833628,Smith's Bar,Absolut,552.3826719833628,False
2023-11-17,552.3826719833628,318.86,0.0,233.52267198336278,0.0,318.86,0.0,233.52267198336278,Smith's Bar,Absolut,552.3826719833628,False
2023-11-18,233.52267198336278,0.0,0.0,233.52267198336278,0.0,0.0,318.86,552.3826719833628,Smith's Bar,Absolut,552.3826719833628,False
2023-11-19,552.3826719833628,0.0,318.86,552.3826719833628,0.0,0.0,0.0,552.3826719833628,Smith's Bar,Absolut,552.3826719833628,False
2023-11-20,552.3826719833628,0.0,0.0,552.3826719833628,0.0,0.0,0.0,552.3826719833628,Smith's Bar,Absolut,552.3826719833628,False
2023-11-21,552.3826719833628,0.0,0.0,552.3826719833628,0.0,0.0,0.0,552.3826719833628,Smith's Bar,Absolut,552.3826719833628,False
2023-11-22,552.3826719833628,0.0,0.0,552.3826719833628,0.0,0.0,0.0,552.3826719833628,Smith's Bar,Absolut,552.3826719833628,False
2023-11-23,552.3826719833628,0.0,0.0,552.3826719833628,0.0,0.0,0.0,552.3826719833628,Smith's Bar,Absolut,552.3826719833628,False
2023-11-24,552.3826719833628,0.0,0.0,552.3826719833628,0.0,0.0,0.0,552.3826719833628,Smith's Bar,Absolut,552.3826719833628,False
2023-11-25,552.3826719833628,0.0,0.0,552.3826719833628,0.0,0.0,0.0,552.3826719833628,Smith's Bar,Absolut,552.3826719833628,False
2023-11-26,552.3826719833628,0.0,0.0,552.3826719833628,0.0,0.0,0.0,552.3826719833628,Smith's Bar,Absolut,552.3826719833628,False
2023-11-27,552.3826719833628,0.0,0.0,552.3826719833628,0.0,0.0,0.0,552.3826719833628,Smith's Bar,Absolut,552.3826719833628,False
2023-11-28,552.3826719833628,0.0,0.0,552.3826719833628,0.0,0.0,0.0,552.3826719833628,Smith's Bar,Absolut,552.3826719833628,False
2023-11-29,552.3826719833628,0.0,0.0,552.3826719833628,0.0,0.0,0.0,552.3826719833628,Smith's Bar,Absolut,552.3826719833628,False
2023-11-30,552.3826719833628,0.0,0.0,552.3826719833628,0.0,0.0,0.0,552.3826719833628,Smith's Bar,Absolut,552.3826719833628,False
2023-12-01,552.3826719833628,0.0,0.0,552.3826719833628,0.0,0.0,0.0,552.3826719833628,Smith's Bar,Absolut,552.3826719833628,False
2023-12-02,552.3826719833628,0.0,0.0,552.3826719833628,0.0,0.0,0.0,552.3826719833628,Smith's Bar,Absolut,552.3826719833628,False
2023-12-03,552.3826719833628,0.0,0.0,552.3826719833628,0.0,0.0,0.0,552.3826719833628,Smith's Bar,Absolut,552.3826719833628,False
2023-12-04,552.3826719833628,0.0,0.0,552.3826719833628,0.0,0.0,0.0,552.3826719833628,Smith's Bar,Absolut,552.3826719833628,False
2023-12-05,552.3826719833628,0.0,0.0,552.3826719833628,0.0,0.0,0.0,552.3826719833628,Smith's Bar,Absolut,552.3826719833628,False
2023-12-06,552.3826719833628,0.0,0.0,552.3826719833628,0.0,0.0,0.0,552.3826719833628,Smith's Bar,Absolut,552.3826719833628,False
